"record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight","hindfoot_length_cm"
10235,4,20,1985,16,"RM","M",17,5,1.7
10236,4,20,1985,24,"SS","",NA,NA,NA
10237,4,20,1985,6,"DM","M",37,46,3.7
10238,4,20,1985,12,"DM","M",39,50,3.9
10239,4,20,1985,17,"DO","M",35,46,3.5
10240,4,20,1985,12,"DM","M",38,49,3.8
10241,4,20,1985,14,"OL","M",21,27,2.1
10242,4,20,1985,17,"RM","F",17,6,1.7
10243,4,20,1985,24,"DM","M",36,45,3.6
10244,4,20,1985,12,"DM","F",38,53,3.8
10245,4,20,1985,20,"DS","F",48,56,4.8
10246,4,20,1985,19,"DM","F",37,46,3.7
10247,4,20,1985,6,"DM","F",33,44,3.3
10248,4,20,1985,14,"DM","M",38,51,3.8
10249,4,20,1985,18,"DO","F",34,63,3.4
10250,4,20,1985,6,"PE","M",19,19,1.9
10251,4,20,1985,12,"DM","F",38,44,3.8
10252,4,20,1985,20,"DS","M",51,142,5.1
10253,4,20,1985,23,"","",NA,NA,NA
10254,4,21,1985,2,"DM","M",35,27,3.5
10255,4,21,1985,3,"OL","F",21,32,2.1
10256,4,21,1985,13,"DM","M",35,40,3.5
10257,4,21,1985,8,"OL","F",19,35,1.9
10258,4,21,1985,1,"DM","F",37,49,3.7
10259,4,21,1985,3,"PP","M",23,21,2.3
10260,4,21,1985,4,"DO","M",35,51,3.5
10261,4,21,1985,11,"DO","M",36,54,3.6
10262,4,21,1985,13,"DO","F",38,53,3.8
10263,4,21,1985,9,"DO","F",38,50,3.8
10264,4,21,1985,1,"DO","F",36,67,3.6
10265,4,21,1985,4,"DM","F",37,47,3.7
10266,4,21,1985,13,"DO","M",35,54,3.5
10267,4,21,1985,7,"RM","F",17,12,1.7
10268,4,21,1985,8,"DS","M",50,147,5
10269,4,21,1985,8,"DO","M",36,52,3.6
10270,4,21,1985,13,"DM","F",36,54,3.6
10271,4,21,1985,8,"DS","F",49,133,4.9
10272,4,21,1985,11,"OL","M",22,25,2.2
10273,4,21,1985,9,"PP","F",20,10,2
10274,4,21,1985,1,"DM","M",38,47,3.8
10275,4,21,1985,4,"DM","M",34,21,3.4
10276,4,21,1985,1,"DM","F",45,44,4.5
10277,4,21,1985,2,"DM","F",37,44,3.7
10278,4,21,1985,13,"DO","M",34,46,3.4
10279,4,21,1985,8,"DO","F",36,53,3.6
10280,4,21,1985,11,"DO","F",37,62,3.7
10281,4,21,1985,13,"DM","M",34,41,3.4
10282,4,21,1985,3,"NL","M",33,103,3.3
10283,4,21,1985,15,"PM","F",20,19,2
10284,4,21,1985,13,"DM","M",35,40,3.5
10285,4,21,1985,1,"DM","M",37,39,3.7
10286,4,21,1985,11,"OL","F",20,37,2
10287,4,21,1985,8,"DO","F",37,44,3.7
10288,4,21,1985,1,"DM","M",33,40,3.3
10289,4,21,1985,1,"DM","F",37,41,3.7
10290,4,21,1985,2,"DM","F",36,44,3.6
10291,4,21,1985,9,"DM","M",37,29,3.7
10292,4,21,1985,1,"DM","M",33,29,3.3
10293,4,21,1985,1,"DM","F",35,48,3.5
10294,4,21,1985,2,"DS","M",49,139,4.9
10295,4,21,1985,5,"OL","M",20,25,2
10296,4,21,1985,11,"PP","F",21,8,2.1
10297,4,21,1985,4,"OL","F",19,30,1.9
10298,4,21,1985,9,"DS","M",48,106,4.8
10299,4,21,1985,8,"DS","F",49,135,4.9
10300,4,21,1985,1,"DM","F",37,48,3.7
10301,4,21,1985,1,"DO","F",36,67,3.6
10302,4,21,1985,9,"DM","M",38,43,3.8
10303,4,21,1985,1,"DM","M",37,42,3.7
10304,4,21,1985,13,"DM","F",37,48,3.7
10305,4,21,1985,1,"DO","M",37,57,3.7
10306,4,21,1985,3,"PM","M",19,21,1.9
10307,4,21,1985,11,"OL","M",20,33,2
10308,4,21,1985,2,"DO","M",36,41,3.6
10309,4,21,1985,11,"DO","F",34,39,3.4
10310,4,21,1985,13,"DM","F",38,55,3.8
10311,4,21,1985,1,"DM","M",35,44,3.5
10312,4,21,1985,5,"DM","M",38,46,3.8
10313,4,21,1985,13,"DM","F",36,37,3.6
10314,4,21,1985,1,"DS","M",51,100,5.1
10315,4,21,1985,3,"PP","F",22,12,2.2
10316,4,21,1985,1,"DS","M",52,157,5.2
10317,4,21,1985,1,"DM","F",36,36,3.6
10318,4,21,1985,2,"DM","F",37,43,3.7
10319,4,21,1985,1,"DO","F",34,43,3.4
10320,4,21,1985,5,"DM","F",36,40,3.6
10321,4,21,1985,1,"DS","F",50,102,5
10322,4,21,1985,8,"DM","F",34,22,3.4
10323,4,21,1985,1,"DM","M",37,46,3.7
10324,4,21,1985,11,"DO","M",37,52,3.7
10325,4,21,1985,1,"DM","F",36,46,3.6
10326,4,21,1985,11,"DM","M",35,43,3.5
10327,4,21,1985,13,"DM","M",33,43,3.3
10328,4,21,1985,5,"DO","F",37,73,3.7
10329,4,21,1985,13,"OT","F",20,19,2
10330,4,21,1985,11,"DM","M",33,38,3.3
10331,4,21,1985,15,"OT","M",20,20,2
10332,4,21,1985,8,"DM","M",34,39,3.4
10333,4,21,1985,1,"DO","F",34,52,3.4
10334,4,21,1985,10,"RM","F",16,7,1.6
10335,4,21,1985,8,"DM","F",37,52,3.7
10336,4,21,1985,1,"DO","F",35,68,3.5
10337,4,21,1985,5,"DM","M",38,51,3.8
10338,4,21,1985,8,"DM","F",37,50,3.7
10339,4,21,1985,1,"DM","M",36,47,3.6
10340,4,21,1985,4,"DM","F",38,46,3.8
10341,4,21,1985,5,"DO","F",34,50,3.4
10342,4,21,1985,13,"DM","M",37,46,3.7
10343,4,21,1985,9,"DM","M",37,46,3.7
10344,4,21,1985,8,"DM","M",38,46,3.8
10345,4,21,1985,4,"DM","M",36,47,3.6
10346,4,21,1985,13,"OT","M",19,20,1.9
10347,4,21,1985,13,"DM","F",37,53,3.7
10348,4,21,1985,1,"DM","F",38,44,3.8
10349,4,21,1985,11,"DM","F",36,53,3.6
10350,4,21,1985,1,"DM","M",38,43,3.8
10351,4,21,1985,3,"DM","F",36,43,3.6
10352,4,21,1985,13,"OT","M",20,27,2
10353,4,21,1985,1,"DO","M",37,59,3.7
10354,4,21,1985,2,"DM","F",35,39,3.5
10355,4,21,1985,9,"DM","F",37,47,3.7
10356,4,21,1985,3,"DM","M",36,44,3.6
10357,4,21,1985,2,"DO","M",34,52,3.4
10358,4,21,1985,1,"DS","F",50,120,5
10359,4,21,1985,11,"DM","M",36,40,3.6
10360,4,21,1985,8,"DM","M",37,45,3.7
10361,4,21,1985,9,"DM","F",35,40,3.5
10362,4,21,1985,1,"DM","M",35,45,3.5
10363,4,21,1985,2,"DM","F",37,43,3.7
10364,4,21,1985,11,"PE","F",20,27,2
10365,4,21,1985,9,"DM","M",35,39,3.5
10366,4,21,1985,2,"DM","M",37,46,3.7
10367,4,21,1985,4,"DM","M",33,17,3.3
10368,4,21,1985,8,"DM","M",37,52,3.7
10369,4,21,1985,9,"DM","F",36,51,3.6
10370,5,23,1985,17,"DM","M",35,40,3.5
10371,5,23,1985,6,"DO","F",35,60,3.5
10372,5,23,1985,14,"OL","F",20,35,2
10373,5,23,1985,17,"DM","M",34,42,3.4
10374,5,23,1985,24,"NL","F",31,116,3.1
10375,5,23,1985,21,"DM","M",37,44,3.7
10376,5,23,1985,18,"DM","F",35,44,3.5
10377,5,23,1985,6,"SS","",NA,NA,NA
10378,5,23,1985,19,"PE","M",19,12,1.9
10379,5,23,1985,24,"OT","F",18,17,1.8
10380,5,23,1985,21,"RM","M",16,6,1.6
10381,5,23,1985,12,"DO","F",37,58,3.7
10382,5,23,1985,24,"NL","M",32,190,3.2
10383,5,23,1985,12,"OL","F",20,34,2
10384,5,23,1985,12,"DM","F",38,40,3.8
10385,5,23,1985,18,"PE","M",18,14,1.8
10386,5,23,1985,16,"DO","M",33,44,3.3
10387,5,23,1985,19,"PM","F",21,24,2.1
10388,5,23,1985,24,"DM","M",37,43,3.7
10389,5,23,1985,14,"DM","M",37,49,3.7
10390,5,23,1985,21,"DM","F",35,43,3.5
10391,5,23,1985,18,"DM","M",35,46,3.5
10392,5,23,1985,6,"DO","M",34,51,3.4
10393,5,23,1985,21,"RM","F",18,6,1.8
10394,5,23,1985,24,"DM","M",36,45,3.6
10395,5,23,1985,22,"DM","F",38,35,3.8
10396,5,23,1985,17,"DO","M",34,45,3.4
10397,5,23,1985,6,"DO","F",31,29,3.1
10398,5,23,1985,12,"PP","F",20,13,2
10399,5,23,1985,14,"OT","F",20,19,2
10400,5,23,1985,12,"DM","M",38,46,3.8
10401,5,23,1985,17,"DO","M",35,50,3.5
10402,5,23,1985,18,"NL","M",31,136,3.1
10403,5,23,1985,12,"DM","F",36,34,3.6
10404,5,23,1985,22,"DM","M",37,44,3.7
10405,5,23,1985,24,"DM","M",36,36,3.6
10406,5,23,1985,12,"DM","F",24,33,2.4
10407,5,23,1985,14,"DM","M",35,34,3.5
10408,5,23,1985,23,"","",NA,NA,NA
10409,5,23,1985,15,"","",NA,NA,NA
10410,5,23,1985,20,"","",NA,NA,NA
10411,5,24,1985,2,"DM","M",35,33,3.5
10412,5,24,1985,3,"PP","M",21,12,2.1
10413,5,24,1985,4,"DO","M",34,47,3.4
10414,5,24,1985,4,"SS","",NA,NA,NA
10415,5,24,1985,2,"DM","F",36,40,3.6
10416,5,24,1985,5,"OL","M",20,29,2
10417,5,24,1985,8,"DO","M",35,46,3.5
10418,5,24,1985,2,"SS","",NA,NA,NA
10419,5,24,1985,3,"RM","F",14,5,1.4
10420,5,24,1985,13,"DM","M",37,46,3.7
10421,5,24,1985,2,"DM","F",35,39,3.5
10422,5,24,1985,10,"RM","F",17,11,1.7
10423,5,24,1985,9,"DS","M",49,118,4.9
10424,5,24,1985,4,"DM","M",35,27,3.5
10425,5,24,1985,9,"DM","M",37,33,3.7
10426,5,24,1985,8,"DS","F",50,131,5
10427,5,24,1985,7,"SS","",NA,NA,NA
10428,5,24,1985,8,"DS","M",47,86,4.7
10429,5,24,1985,8,"DO","F",36,44,3.6
10430,5,24,1985,2,"DM","F",33,17,3.3
10431,5,24,1985,5,"DM","F",35,39,3.5
10432,5,24,1985,1,"DS","F",52,107,5.2
10433,5,24,1985,3,"PP","F",22,14,2.2
10434,5,24,1985,5,"DM","M",36,48,3.6
10435,5,24,1985,5,"OL","M",21,29,2.1
10436,5,24,1985,11,"DM","M",37,41,3.7
10437,5,24,1985,3,"DM","F",36,42,3.6
10438,5,24,1985,3,"OT","M",20,22,2
10439,5,24,1985,7,"RM","M",16,4,1.6
10440,5,24,1985,1,"DS","M",52,157,5.2
10441,5,24,1985,2,"DS","F",47,111,4.7
10442,5,24,1985,5,"PP","F",20,17,2
10443,5,24,1985,4,"DM","F",36,40,3.6
10444,5,24,1985,13,"DS","F",50,139,5
10445,5,24,1985,2,"DO","M",35,47,3.5
10446,5,24,1985,11,"DM","F",36,43,3.6
10447,5,24,1985,2,"DM","F",35,38,3.5
10448,5,24,1985,7,"RM","F",18,12,1.8
10449,5,24,1985,13,"DM","F",35,37,3.5
10450,6,15,1985,19,"AH","",NA,NA,NA
10451,6,15,1985,18,"DM","F",34,40,3.4
10452,6,15,1985,22,"PE","F",19,28,1.9
10453,6,15,1985,21,"RM","F",11,8,1.1
10454,6,15,1985,12,"NL","M",32,166,3.2
10455,6,15,1985,19,"RM","M",17,10,1.7
10456,6,15,1985,6,"DO","F",35,50,3.5
10457,6,15,1985,17,"DM","M",36,41,3.6
10458,6,15,1985,12,"DO","M",35,41,3.5
10459,6,15,1985,21,"DM","F",36,29,3.6
10460,6,15,1985,12,"DM","M",38,46,3.8
10461,6,15,1985,21,"SA","",NA,NA,NA
10462,6,15,1985,20,"DM","M",35,45,3.5
10463,6,15,1985,12,"DM","F",36,53,3.6
10464,6,15,1985,14,"DM","M",36,51,3.6
10465,6,15,1985,12,"NL","M",33,183,3.3
10466,6,15,1985,22,"CB","",NA,NA,NA
10467,6,15,1985,24,"DM","F",35,36,3.5
10468,6,15,1985,21,"RM","M",15,9,1.5
10469,6,15,1985,12,"DM","M",37,42,3.7
10470,6,15,1985,18,"DM","M",33,47,3.3
10471,6,15,1985,12,"DM","F",34,32,3.4
10472,6,15,1985,22,"DM","F",37,34,3.7
10473,6,15,1985,6,"DO","F",33,40,3.3
10474,6,15,1985,22,"AB","",NA,NA,NA
10475,6,15,1985,14,"DM","M",35,42,3.5
10476,6,15,1985,17,"DO","M",35,51,3.5
10477,6,15,1985,6,"DO","M",35,51,3.5
10478,6,15,1985,6,"DM","F",36,46,3.6
10479,6,15,1985,12,"DM","F",35,27,3.5
10480,6,15,1985,24,"DM","M",35,41,3.5
10481,6,15,1985,17,"DM","",NA,NA,NA
10482,6,15,1985,12,"DM","F",34,36,3.4
10483,6,15,1985,22,"DM","M",37,48,3.7
10484,6,15,1985,20,"DS","F",52,85,5.2
10485,6,15,1985,17,"DO","F",36,NA,3.6
10486,6,15,1985,16,"","",NA,NA,NA
10487,6,15,1985,23,"","",NA,NA,NA
10488,6,16,1985,5,"DM","M",37,49,3.7
10489,6,16,1985,1,"DO","M",37,44,3.7
10490,6,16,1985,4,"DM","F",36,43,3.6
10491,6,16,1985,4,"DS","",NA,NA,NA
10492,6,16,1985,8,"DS","M",48,95,4.8
10493,6,16,1985,13,"DM","M",36,44,3.6
10494,6,16,1985,7,"RM","",NA,NA,NA
10495,6,16,1985,3,"PP","M",18,19,1.8
10496,6,16,1985,9,"DM","M",37,39,3.7
10497,6,16,1985,8,"DO","M",36,30,3.6
10498,6,16,1985,3,"AH","",NA,NA,NA
10499,6,16,1985,5,"OL","M",21,33,2.1
10500,6,16,1985,2,"DM","F",36,42,3.6
10501,6,16,1985,7,"RM","F",15,6,1.5
10502,6,16,1985,4,"DM","M",34,37,3.4
10503,6,16,1985,2,"DS","F",50,84,5
10504,6,16,1985,11,"DM","M",35,47,3.5
10505,6,16,1985,10,"RM","F",16,12,1.6
10506,6,16,1985,11,"DM","F",36,40,3.6
10507,6,16,1985,9,"DS","M",50,115,5
10508,6,16,1985,4,"OL","F",21,40,2.1
10509,6,16,1985,15,"AH","",NA,NA,NA
10510,6,16,1985,3,"PP","F",22,19,2.2
10511,6,16,1985,7,"RM","F",18,14,1.8
10512,6,16,1985,3,"PP","M",22,19,2.2
10513,6,16,1985,5,"DM","F",34,27,3.4
10514,6,16,1985,8,"DS","F",52,128,5.2
10515,6,16,1985,2,"DO","F",36,54,3.6
10516,6,16,1985,1,"DS","M",52,76,5.2
10517,6,16,1985,2,"DM","F",32,15,3.2
10518,6,16,1985,2,"DM","F",36,40,3.6
10519,6,16,1985,8,"DO","F",35,53,3.5
10520,6,16,1985,1,"DS","F",54,120,5.4
10521,6,16,1985,5,"DM","F",36,43,3.6
10522,6,16,1985,1,"DS","F",52,123,5.2
10523,6,16,1985,3,"DM","F",36,47,3.6
10524,6,16,1985,4,"DM","F",37,40,3.7
10525,6,16,1985,10,"RM","M",17,10,1.7
10526,6,16,1985,4,"DS","F",49,69,4.9
10527,6,16,1985,11,"DM","M",35,47,3.5
10528,6,16,1985,2,"DO","M",35,52,3.5
10529,6,16,1985,1,"DS","M",53,157,5.3
10530,6,16,1985,13,"DS","F",50,126,5
10531,6,16,1985,1,"DO","F",36,50,3.6
10532,6,16,1985,2,"DM","F",33,30,3.3
10533,6,16,1985,5,"DO","F",37,52,3.7
10534,6,16,1985,11,"DM","F",35,40,3.5
10535,6,16,1985,9,"DM","M",37,44,3.7
10536,7,23,1985,6,"DO","M",35,NA,3.5
10537,7,23,1985,20,"NL","F",29,111,2.9
10538,7,23,1985,17,"NL","M",33,123,3.3
10539,7,23,1985,12,"DO","M",35,45,3.5
10540,7,23,1985,23,"RM","M",19,11,1.9
10541,7,23,1985,14,"DM","M",37,49,3.7
10542,7,23,1985,20,"DM","F",34,40,3.4
10543,7,23,1985,14,"OL","F",20,56,2
10544,7,23,1985,21,"DM","F",34,40,3.4
10545,7,23,1985,17,"DM","M",34,44,3.4
10546,7,23,1985,19,"PM","F",21,24,2.1
10547,7,23,1985,24,"OT","F",20,24,2
10548,7,23,1985,20,"DM","M",34,37,3.4
10549,7,23,1985,6,"DO","F",35,54,3.5
10550,7,23,1985,17,"DM","F",34,31,3.4
10551,7,23,1985,12,"DM","M",37,50,3.7
10552,7,23,1985,20,"PE","M",20,20,2
10553,7,23,1985,24,"DM","F",34,38,3.4
10554,7,23,1985,14,"DM","M",38,50,3.8
10555,7,23,1985,16,"RM","M",16,12,1.6
10556,7,23,1985,17,"DO","M",35,51,3.5
10557,7,23,1985,19,"OT","M",20,22,2
10558,7,23,1985,12,"DM","F",36,47,3.6
10559,7,23,1985,17,"OT","M",19,20,1.9
10560,7,23,1985,18,"DM","M",37,50,3.7
10561,7,23,1985,6,"DO","F",33,44,3.3
10562,7,23,1985,12,"DM","F",36,44,3.6
10563,7,23,1985,16,"OL","F",19,40,1.9
10564,7,23,1985,18,"DM","",36,45,3.6
10565,7,23,1985,14,"DM","M",37,43,3.7
10566,7,23,1985,24,"DM","M",36,43,3.6
10567,7,23,1985,12,"DM","M",33,26,3.3
10568,7,23,1985,18,"DM","F",37,34,3.7
10569,7,23,1985,17,"DO","M",34,50,3.4
10570,7,23,1985,17,"OL","F",20,18,2
10571,7,23,1985,12,"DM","F",36,40,3.6
10572,7,23,1985,17,"NL","F",32,177,3.2
10573,7,23,1985,19,"RM","M",16,11,1.6
10574,7,23,1985,12,"NL","",70,NA,7
10575,7,23,1985,7,"","",NA,NA,NA
10576,7,23,1985,15,"","",NA,NA,NA
10577,7,23,1985,22,"","",NA,NA,NA
10578,7,24,1985,3,"DM","M",35,24,3.5
10579,7,24,1985,1,"DM","M",35,39,3.5
10580,7,24,1985,3,"PP","F",20,14,2
10581,7,24,1985,9,"DS","M",51,137,5.1
10582,7,24,1985,1,"DO","M",38,45,3.8
10583,7,24,1985,8,"DO","M",35,34,3.5
10584,7,24,1985,3,"DM","F",37,38,3.7
10585,7,24,1985,4,"DS","M",49,119,4.9
10586,7,24,1985,5,"DM","F",37,44,3.7
10587,7,24,1985,11,"PE","F",20,23,2
10588,7,24,1985,10,"SA","",NA,NA,NA
10589,7,24,1985,13,"NL","M",32,125,3.2
10590,7,24,1985,4,"DO","M",35,NA,3.5
10591,7,24,1985,3,"PP","F",21,15,2.1
10592,7,24,1985,4,"DM","M",37,43,3.7
10593,7,24,1985,8,"DS","F",49,132,4.9
10594,7,24,1985,4,"DM","M",35,45,3.5
10595,7,24,1985,2,"DM","F",37,41,3.7
10596,7,24,1985,1,"DS","F",NA,NA,NA
10597,7,24,1985,13,"DM","M",NA,46,NA
10598,7,24,1985,1,"DM","F",34,40,3.4
10599,7,24,1985,2,"DO","F",38,47,3.8
10600,7,24,1985,2,"DM","F",32,17,3.2
10601,7,24,1985,5,"DM","M",37,54,3.7
10602,7,24,1985,1,"DS","F",53,113,5.3
10603,7,24,1985,2,"DM","F",36,37,3.6
10604,7,24,1985,2,"DS","F",48,106,4.8
10605,7,24,1985,1,"DS","F",51,138,5.1
10606,7,24,1985,2,"NL","F",30,91,3
10607,7,24,1985,8,"DM","F",37,44,3.7
10608,7,24,1985,11,"DM","F",39,40,3.9
10609,7,24,1985,10,"AB","",NA,NA,NA
10610,7,24,1985,2,"DM","F",33,32,3.3
10611,7,24,1985,1,"SS","",NA,NA,NA
10612,7,24,1985,9,"DM","M",38,42,3.8
10613,7,24,1985,8,"DM","M",35,44,3.5
10614,7,24,1985,13,"DO","M",37,46,3.7
10615,7,24,1985,2,"DO","M",36,56,3.6
10616,7,24,1985,3,"PP","M",20,16,2
10617,7,24,1985,2,"NL","M",32,186,3.2
10618,7,24,1985,4,"DM","F",37,46,3.7
10619,7,24,1985,13,"DS","F",52,140,5.2
10620,7,24,1985,1,"DS","M",54,166,5.4
10621,7,24,1985,2,"DM","F",37,36,3.7
10622,7,24,1985,1,"DM","M",36,40,3.6
10623,7,24,1985,2,"DM","F",35,33,3.5
10624,7,24,1985,3,"DM","F",34,21,3.4
10625,7,24,1985,5,"DO","M",35,31,3.5
10626,7,24,1985,4,"DS","F",52,94,5.2
10627,7,24,1985,2,"NL","F",32,174,3.2
10628,7,24,1985,5,"DM","F",35,30,3.5
10629,7,24,1985,9,"NL","M",32,124,3.2
10630,7,24,1985,8,"DM","F",37,42,3.7
10631,7,24,1985,11,"OT","M",19,11,1.9
10632,7,24,1985,11,"DM","M",37,42,3.7
10633,8,19,1985,14,"DM","M",37,50,3.7
10634,8,19,1985,18,"DM","F",36,44,3.6
10635,8,19,1985,20,"DM","M",36,40,3.6
10636,8,19,1985,19,"OT","M",21,25,2.1
10637,8,19,1985,14,"DM","M",37,52,3.7
10638,8,19,1985,17,"DM","F",39,38,3.9
10639,8,19,1985,18,"DM","F",34,50,3.4
10640,8,19,1985,14,"DM","M",37,49,3.7
10641,8,19,1985,23,"RM","F",17,14,1.7
10642,8,19,1985,18,"OL","F",22,28,2.2
10643,8,19,1985,12,"DM","M",37,50,3.7
10644,8,19,1985,18,"DM","M",38,46,3.8
10645,8,19,1985,24,"DM","F",35,48,3.5
10646,8,19,1985,12,"NL","M",33,181,3.3
10647,8,19,1985,22,"PP","F",22,16,2.2
10648,8,19,1985,14,"OL","F",19,35,1.9
10649,8,19,1985,17,"DM","F",34,34,3.4
10650,8,19,1985,18,"DM","F",32,25,3.2
10651,8,19,1985,14,"OL","M",21,35,2.1
10652,8,19,1985,6,"DO","M",36,56,3.6
10653,8,19,1985,12,"DO","M",35,46,3.5
10654,8,19,1985,20,"DO","M",36,55,3.6
10655,8,19,1985,14,"NL","F",31,101,3.1
10656,8,19,1985,18,"NL","M",35,NA,3.5
10657,8,19,1985,22,"DM","F",36,43,3.6
10658,8,19,1985,17,"DO","M",34,50,3.4
10659,8,19,1985,22,"DM","M",38,48,3.8
10660,8,19,1985,20,"NL","F",30,139,3
10661,8,19,1985,12,"DM","F",35,34,3.5
10662,8,19,1985,18,"DM","F",35,46,3.5
10663,8,19,1985,20,"DO","F",33,52,3.3
10664,8,19,1985,12,"DM","F",36,46,3.6
10665,8,19,1985,22,"PP","M",22,20,2.2
10666,8,19,1985,12,"DM","F",35,42,3.5
10667,8,19,1985,14,"DM","M",38,46,3.8
10668,8,19,1985,22,"NL","M",31,113,3.1
10669,8,19,1985,24,"OT","F",21,28,2.1
10670,8,19,1985,16,"SS","",NA,NA,NA
10671,8,19,1985,20,"NL","",NA,NA,NA
10672,8,19,1985,17,"DO","M",35,51,3.5
10673,8,19,1985,17,"NL","F",32,165,3.2
10674,8,19,1985,18,"DO","F",35,62,3.5
10675,8,19,1985,6,"DO","M",36,NA,3.6
10676,8,19,1985,24,"DM","F",35,33,3.5
10677,8,19,1985,20,"NL","M",32,131,3.2
10678,8,19,1985,7,"","",NA,NA,NA
10679,8,19,1985,10,"","",NA,NA,NA
10680,8,19,1985,21,"","",NA,NA,NA
10681,8,20,1985,3,"PP","F",22,14,2.2
10682,8,20,1985,4,"DO","M",33,51,3.3
10683,8,20,1985,11,"DM","F",37,44,3.7
10684,8,20,1985,1,"DO","M",38,48,3.8
10685,8,20,1985,13,"DM","M",38,44,3.8
10686,8,20,1985,2,"DM","F",35,48,3.5
10687,8,20,1985,5,"DM","M",38,53,3.8
10688,8,20,1985,13,"DO","M",38,47,3.8
10689,8,20,1985,5,"PP","F",22,18,2.2
10690,8,20,1985,3,"OT","M",22,25,2.2
10691,8,20,1985,3,"NL","M",32,157,3.2
10692,8,20,1985,5,"DM","F",35,44,3.5
10693,8,20,1985,2,"DM","F",34,24,3.4
10694,8,20,1985,15,"AH","",NA,NA,NA
10695,8,20,1985,2,"DO","F",35,33,3.5
10696,8,20,1985,5,"DM","F",38,45,3.8
10697,8,20,1985,8,"DO","M",35,42,3.5
10698,8,20,1985,1,"DS","F",54,129,5.4
10699,8,20,1985,13,"DS","F",50,130,5
10700,8,20,1985,1,"DS","F",51,150,5.1
10701,8,20,1985,1,"DS","F",49,140,4.9
10702,8,20,1985,11,"DM","M",36,49,3.6
10703,8,20,1985,9,"DM","M",36,43,3.6
10704,8,20,1985,4,"DM","M",37,49,3.7
10705,8,20,1985,5,"DO","F",36,54,3.6
10706,8,20,1985,2,"DO","F",36,50,3.6
10707,8,20,1985,4,"DM","M",33,18,3.3
10708,8,20,1985,1,"DO","F",36,54,3.6
10709,8,20,1985,3,"DM","F",35,49,3.5
10710,8,20,1985,5,"DM","F",36,42,3.6
10711,8,20,1985,4,"DM","F",36,45,3.6
10712,8,20,1985,3,"PP","M",25,28,2.5
10713,8,20,1985,1,"DO","M",37,44,3.7
10714,8,20,1985,4,"PP","F",22,15,2.2
10715,8,20,1985,4,"DS","F",50,121,5
10716,8,20,1985,2,"DM","F",35,38,3.5
10717,8,20,1985,4,"DS","F",50,98,5
10718,8,20,1985,11,"OT","M",20,29,2
10719,8,20,1985,13,"DM","F",35,39,3.5
10720,8,20,1985,2,"NL","F",31,106,3.1
10721,8,20,1985,11,"DM","F",34,46,3.4
10722,8,20,1985,9,"DM","M",35,47,3.5
10723,8,20,1985,8,"DM","F",36,46,3.6
10724,8,20,1985,5,"OT","M",20,22,2
10725,8,20,1985,8,"DM","M",36,49,3.6
10726,8,20,1985,3,"PP","M",20,17,2
10727,8,20,1985,9,"DM","F",35,41,3.5
10728,8,20,1985,13,"DM","M",35,46,3.5
10729,9,21,1985,14,"OL","M",21,32,2.1
10730,9,21,1985,18,"DM","F",34,39,3.4
10731,9,21,1985,6,"DO","M",36,NA,3.6
10732,9,21,1985,17,"DM","M",37,50,3.7
10733,9,21,1985,21,"DM","F",36,44,3.6
10734,9,21,1985,22,"PP","F",21,16,2.1
10735,9,21,1985,14,"DM","M",38,56,3.8
10736,9,21,1985,6,"PP","F",22,17,2.2
10737,9,21,1985,14,"OL","F",20,38,2
10738,9,21,1985,6,"DO","M",35,57,3.5
10739,9,21,1985,18,"DM","M",38,54,3.8
10740,9,21,1985,12,"NL","M",31,155,3.1
10741,9,21,1985,20,"DM","M",36,46,3.6
10742,9,21,1985,18,"DM","F",34,40,3.4
10743,9,21,1985,14,"DM","M",37,50,3.7
10744,9,21,1985,17,"DM","F",33,41,3.3
10745,9,21,1985,12,"OT","M",21,24,2.1
10746,9,21,1985,12,"DO","M",35,51,3.5
10747,9,21,1985,24,"DM","F",34,36,3.4
10748,9,21,1985,24,"DM","F",33,20,3.3
10749,9,21,1985,12,"OT","F",22,26,2.2
10750,9,21,1985,17,"DM","F",37,38,3.7
10751,9,21,1985,12,"DM","F",35,43,3.5
10752,9,21,1985,12,"DM","M",37,48,3.7
10753,9,21,1985,19,"PP","M",23,17,2.3
10754,9,21,1985,12,"DM","F",35,40,3.5
10755,9,21,1985,24,"DM","M",32,22,3.2
10756,9,21,1985,12,"DM","M",38,53,3.8
10757,9,21,1985,21,"PH","M",26,30,2.6
10758,9,21,1985,22,"DM","F",38,44,3.8
10759,9,21,1985,6,"DM","",NA,NA,NA
10760,9,21,1985,20,"NL","F",30,162,3
10761,9,21,1985,14,"DM","M",37,NA,3.7
10762,9,21,1985,17,"DO","M",36,59,3.6
10763,9,21,1985,12,"DM","M",34,38,3.4
10764,9,21,1985,12,"SA","",NA,NA,NA
10765,9,21,1985,19,"AB","",NA,NA,NA
10766,9,21,1985,19,"DM","M",34,34,3.4
10767,9,21,1985,17,"DO","M",35,54,3.5
10768,9,21,1985,24,"DM","M",36,46,3.6
10769,9,21,1985,16,"OL","M",20,34,2
10770,9,21,1985,22,"PP","M",21,20,2.1
10771,9,21,1985,14,"DM","M",35,48,3.5
10772,9,21,1985,6,"SS","",NA,NA,NA
10773,9,21,1985,22,"DS","F",48,126,4.8
10774,9,21,1985,23,"RM","M",16,11,1.6
